Wavelength (nm),Blank,Sample 1,Sample 2,sample 3,Sample 4,Sample 5,Sample 6
372.0135193,0.03563458845,0.692312777,0.3780637681,0.2371191382,0.2521440983,1.319982409,0.4971963167
369.9970703,0.03723755851,0.7476490736,0.3995690346,0.2467146814,0.2636839449,1.416742086,0.521663785
368.0188904,0.03813298047,0.7867556214,0.4213435948,0.2553650737,0.2748108506,1.509256959,0.542770505
366.0012817,0.03980609402,0.8363090158,0.4393658638,0.2641614079,0.285359472,1.591114759,0.5630323887
363.9830322,0.04042461887,0.872415185,0.460382998,0.2731153369,0.2968043387,1.661903739,0.5792371035
362.0031128,0.0416980572,0.914550364,0.4765720069,0.2789620161,0.3059814572,1.751993299,0.6026213765
359.9837341,0.04274263978,0.9613912702,0.4986440837,0.2872715294,0.3187360466,1.83281517,0.6199661493
358.002594,0.04303470999,0.9912053347,0.5110468864,0.2941744924,0.3257983029,1.902637482,0.6332526207
355.9820862,0.04441523552,1.022810817,0.5229779482,0.2999966741,0.3337878287,1.950723052,0.6471408606
353.9998474,0.04502115399,1.041955471,0.532315135,0.3036386669,0.3388249278,2.00088191,0.6584792733
352.0170593,0.04655241221,1.062655926,0.5418323874,0.3093881011,0.3468276858,2.02468729,0.6694967747
349.994812,0.04713691026,1.078070521,0.5478008986,0.31237939,0.3512574136,2.067818403,0.6771550775
348.0109253,0.04800266027,1.080752492,0.550037086,0.3139715791,0.3533831239,2.063524246,0.6801862121
345.9875793,0.04944521189,1.074280739,0.5476466417,0.3138045669,0.3535418212,2.054800987,0.6794474721
344.0025635,0.0505309552,1.062341332,0.5424960852,0.3122316897,0.3521073759,2.050263166,0.6775861382
342.0170288,0.0516894199,1.043269396,0.536020875,0.3104615808,0.3506988585,2.012826204,0.6725835204
339.9920349,0.05278608203,1.022904873,0.5250700712,0.3074513972,0.3473891616,1.981967449,0.6628482342
338.0054016,0.05429458618,0.9873535037,0.5112571716,0.3035739064,0.3424928188,1.913370609,0.6539621949
336.01828,0.05567037687,0.9529585242,0.4935733378,0.2979669273,0.33539626,1.847426414,0.6408706903
333.9916382,0.0572139062,0.9196445346,0.4774230123,0.2934376001,0.3294493854,1.774567246,0.6268396974
332.0033875,0.05910937861,0.8755241632,0.4600691795,0.287866801,0.3231461346,1.707251787,0.6134864092
330.0147095,0.06116041169,0.837020278,0.4415539503,0.2811613381,0.3166818321,1.615040064,0.5973988175
327.9864197,0.06288840622,0.7971420884,0.4258239567,0.2759869099,0.3104446232,1.540779591,0.5817757845
325.9966736,0.06536485255,0.7583497763,0.4090797007,0.2711434662,0.3047567606,1.47565949,0.5670416355
324.0064087,0.06786711514,0.722084105,0.3945978582,0.2669029832,0.299567312,1.410216093,0.5590686798
322.015625,0.07090954483,0.6934001446,0.3800731301,0.2637261748,0.2955883741,1.352296472,0.5478540659
319.9852905,0.07344509661,0.6623777151,0.3690060675,0.2616433799,0.2924763262,1.296361685,0.537645638
317.9934998,0.07693697512,0.6454390287,0.362796694,0.2607580423,0.2914948463,1.258311868,0.534034431
316.0012207,0.07931391895,0.6325859427,0.3581187129,0.2618217766,0.2924068272,1.242882848,0.5315439701
314.0084534,0.08370432258,0.6324730515,0.3581314683,0.2640271783,0.2948953807,1.238469124,0.5362766981
312.0151367,0.0864078775,0.6406165957,0.3631108999,0.2676652968,0.3002440333,1.253169656,0.5436865091
309.9822693,0.09067245573,0.6636884212,0.3727837801,0.2749297917,0.3076533377,1.30442214,0.5589232445
307.9880371,0.09348414838,0.7000409365,0.3900667131,0.2845825255,0.316616267,1.360098362,0.5753929019
305.9932861,0.0971416533,0.7492469549,0.4118613303,0.2952849865,0.3309506774,1.462705731,0.6020796895
303.9980774,0.09990290552,0.8136229515,0.4422207475,0.3092589974,0.347963661,1.584717631,0.6386985183
302.0023499,0.1036108658,0.9053259492,0.4797010422,0.32677719,0.3705439866,1.741511345,0.6817727089
300.0062256,0.1080168337,1.002346516,0.5284897089,0.3507560492,0.3971987665,1.96743381,0.7352100611
298.009552,0.1108473092,1.117125392,0.5835149288,0.3711705506,0.4215639234,2.182570219,0.7822852731
